,0,1,2,3,4,5,6,7,8,9,10,11,12,13
40,31*,15,9,1,4,344.44,7,not out,1,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
41,16,25,20,0,1,80.00,7,caught,2,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
42,6,14,9,1,0,66.66,8,caught,2,,v Australia,Lord's,25 Jun 2019,ODI # 4173
43,DNB,-,-,-,-,-,-,-,2,,v Ireland,Southampton,30 Jul 2020,ODI # 4256
44,0,4,3,0,0,0.00,7,caught,2,,v Ireland,Southampton,1 Aug 2020,ODI # 4257
45,1,6,5,0,0,20.00,7,caught,1,,v Ireland,Southampton,4 Aug 2020,ODI # 4258
46,6,13,13,0,0,46.15,7,caught,2,,v Australia,Manchester,11 Sep 2020,ODI # 4259
47,28,84,57,1,0,49.12,6,bowled,2,,v Sri Lanka,Chester-le-Street,29 Jun 2021,ODI # 4296
48,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,The Oval,1 Jul 2021,ODI # 4297
49,TDNB,-,-,-,-,-,-,-,-,,v Sri Lanka,Bristol,4 Jul 2021,ODI # 4298
50,14,31,18,2,0,77.77,7,caught,1,,v India,The Oval,12 Jul 2022,ODI # 4424
51,47,81,64,2,2,73.43,7,caught,1,,v India,Lord's,14 Jul 2022,ODI # 4428
52,34,65,44,2,2,77.27,6,caught,1,,v India,Manchester,17 Jul 2022,ODI # 4433
53,3,8,4,0,0,75.00,7,caught,2,,v South Africa,Chester-le-Street,19 Jul 2022,ODI # 4434
54,6,14,9,1,0,66.66,5,caught,1,,v South Africa,Manchester,22 Jul 2022,ODI # 4435
55,TDNB,-,-,-,-,-,-,-,-,,v South Africa,Leeds,24 Jul 2022,ODI # 4437
56,33,53,32,3,1,103.12,6,caught,1,,v New Zealand,Southampton,10 Sep 2023,ODI # 4640
57,12,14,8,2,0,150.00,7,caught,1,,v New Zealand,The Oval,13 Sep 2023,ODI # 4643
58,3,7,8,0,0,37.50,7,caught,1,,v New Zealand,Lord's,15 Sep 2023,ODI # 4647
