,0,1,2,3,4,5,6,7,8,9,10,11,12,13
39,DNB,-,-,-,-,-,-,-,2,,v Bangladesh,The Oval,1 Jun 2017,ODI # 3875
40,61*,76,48,2,2,127.08,6,not out,1,,v New Zealand,Cardiff,6 Jun 2017,ODI # 3880
41,29*,35,32,3,1,90.62,6,not out,2,,v Australia,Birmingham,10 Jun 2017,ODI # 3885
42,4,16,7,0,0,57.14,6,caught,1,,v Pakistan,Cardiff,14 Jun 2017,ODI # 3889
43,DNB,-,-,-,-,-,-,-,2,,v West Indies,Manchester,19 Sep 2017,ODI # 3911
44,DNB,-,-,-,-,-,-,-,1,,v West Indies,Nottingham,21 Sep 2017,ODI # 3913
45,2,5,4,0,0,50.00,6,bowled,1,,v West Indies,Bristol,24 Sep 2017,ODI # 3915
46,43*,-,35,5,0,122.85,5,not out,2,,v West Indies,The Oval,27 Sep 2017,ODI # 3916
47,DNB,-,-,-,-,-,-,-,2,,v West Indies,Southampton,29 Sep 2017,ODI # 3918
48,9,9,11,2,0,81.81,6,caught,2,,v Australia,The Oval,13 Jun 2018,ODI # 4009
49,91*,102,70,8,2,130.00,5,not out,1,,v Australia,Cardiff,16 Jun 2018,ODI # 4010
50,11,-,12,0,1,91.66,4,caught,1,,v Australia,Nottingham,19 Jun 2018,ODI # 4011
51,54*,-,29,9,1,186.20,6,not out,2,,v Australia,Chester-le-Street,21 Jun 2018,ODI # 4012
52,110*,-,122,12,1,90.16,6,not out,2,,v Australia,Manchester,24 Jun 2018,ODI # 4013
53,53,-,51,5,0,103.92,6,caught,1,,v India,Nottingham,12 Jul 2018,ODI # 4014
54,4,-,7,0,0,57.14,6,caught,1,,v India,Lord's,14 Jul 2018,ODI # 4016
55,DNB,-,-,-,-,-,-,-,2,,v India,Leeds,17 Jul 2018,ODI # 4018
56,TDNB,-,-,-,-,-,-,-,-,,v Pakistan,The Oval,8 May 2019,ODI # 4130
57,110*,66,55,6,9,200.00,5,not out,1,,v Pakistan,Southampton,11 May 2019,ODI # 4133
58,0,4,2,0,0,0.00,5,caught,2,,v Pakistan,Nottingham,17 May 2019,ODI # 4138
59,34,40,34,4,1,100.00,5,caught,1,,v Pakistan,Leeds,19 May 2019,ODI # 4140
60,18,21,16,0,0,112.50,6,bowled,1,,v South Africa,The Oval,30 May 2019,ODI # 4143
61,103,103,76,9,2,135.52,6,caught,2,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
62,64,66,44,2,4,145.45,4,caught,1,,v Bangladesh,Cardiff,8 Jun 2019,ODI # 4153
63,DNB,-,-,-,-,-,-,-,2,,v West Indies,Southampton,14 Jun 2019,ODI # 4158
64,2,8,2,0,0,100.00,5,caught,1,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
65,10,16,9,1,0,111.11,6,lbw,2,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
66,25,60,27,2,0,92.59,6,caught,2,,v Australia,Lord's,25 Jun 2019,ODI # 4173
67,20,17,8,1,2,250.00,6,caught,1,,v India,Birmingham,30 Jun 2019,ODI # 4179
