,0,1,2,3,4,5,6,7,8,9,10,11
8,10.0,0,45,2,4.50,5,1,,v New Zealand,Chester-le-Street,20 Jun 2015,ODI # 3659
9,10.0,0,59,4,5.90,4,1,,v Australia,Southampton,3 Sep 2015,ODI # 3680
10,7.0,0,44,1,6.28,5,1,,v Australia,Lord's,5 Sep 2015,ODI # 3681
11,10.0,1,41,2,4.10,4,2,,v Australia,Manchester,8 Sep 2015,ODI # 3682
12,10.0,0,63,0,6.30,5,1,,v Australia,Leeds,11 Sep 2015,ODI # 3683
13,4.0,0,34,0,8.50,4,2,,v Australia,Manchester,13 Sep 2015,ODI # 3684
14,10.0,0,36,0,3.60,3,1,,v Sri Lanka,Nottingham,21 Jun 2016,ODI # 3751
15,10.0,0,34,2,3.40,5,1,,v Sri Lanka,Birmingham,24 Jun 2016,ODI # 3753
16,10.0,0,60,0,6.00,5,1,,v Sri Lanka,Bristol,26 Jun 2016,ODI # 3755
17,9.0,0,57,2,6.33,4,1,,v Sri Lanka,The Oval,29 Jun 2016,ODI # 3757
18,10.0,0,41,2,4.10,5,2,,v Sri Lanka,Cardiff,2 Jul 2016,ODI # 3758
19,9.0,0,51,2,5.66,6,1,,v Pakistan,Southampton,24 Aug 2016,ODI # 3770
20,10.0,0,51,1,5.10,3,1,,v Pakistan,Lord's,27 Aug 2016,ODI # 3771
21,10.0,0,73,2,7.30,6,2,,v Pakistan,Nottingham,30 Aug 2016,ODI # 3773
22,10.0,0,47,3,4.70,5,1,,v Pakistan,Leeds,1 Sep 2016,ODI # 3775
23,8.0,0,27,5,3.37,5,1,,v Ireland,Bristol,5 May 2017,ODI # 3864
24,10.0,0,68,1,6.80,6,2,,v Ireland,Lord's,7 May 2017,ODI # 3865
25,10.0,0,69,2,6.90,4,2,,v South Africa,Leeds,24 May 2017,ODI # 3872
26,6.0,0,41,0,6.83,5,2,,v South Africa,Southampton,27 May 2017,ODI # 3873
27,DNB,-,-,-,-,-,2,,v South Africa,Lord's,29 May 2017,ODI # 3874
28,10.0,0,47,2,4.70,5,2,,v New Zealand,Cardiff,6 Jun 2017,ODI # 3880
29,10.0,1,41,4,4.10,5,1,,v Australia,Birmingham,10 Jun 2017,ODI # 3885
30,10.0,0,54,1,5.40,5,2,,v Pakistan,Cardiff,14 Jun 2017,ODI # 3889
31,9.0,0,31,2,3.44,4,1,,v West Indies,Manchester,19 Sep 2017,ODI # 3911
32,TDNB,-,-,-,-,-,-,,v West Indies,Nottingham,21 Sep 2017,ODI # 3913
33,6.0,0,34,3,5.66,6,2,,v West Indies,Bristol,24 Sep 2017,ODI # 3915
34,10.0,0,67,1,6.70,6,1,,v West Indies,The Oval,27 Sep 2017,ODI # 3916
35,10.0,1,42,1,4.20,4,1,,v West Indies,Southampton,29 Sep 2017,ODI # 3918
36,10.0,0,36,2,3.60,4,1,,v Australia,The Oval,13 Jun 2018,ODI # 4009
37,8.0,0,70,3,8.75,6,2,,v Australia,Cardiff,16 Jun 2018,ODI # 4010
38,10.0,0,47,4,4.70,6,2,,v Australia,Nottingham,19 Jun 2018,ODI # 4011
