,0,1,2,3,4,5,6,7,8,9,10,11
25,9.2,0,72,0,7.71,3,2,,v Sri Lanka,Wellington,1 Mar 2015,ODI # 3619
26,10.0,0,64,0,6.40,4,1,,v Bangladesh,Adelaide,9 Mar 2015,ODI # 3630
27,8.4,0,40,0,4.61,3,2,,v Pakistan,Abu Dhabi,11 Nov 2015,ODI # 3707
28,8.0,0,33,4,4.12,3,2,,v Pakistan,Abu Dhabi,13 Nov 2015,ODI # 3708
29,9.5,0,40,4,4.06,3,1,,v Pakistan,Sharjah,17 Nov 2015,ODI # 3710
30,8.0,1,46,0,5.75,3,2,,v Pakistan,Dubai (DSC),20 Nov 2015,ODI # 3712
31,8.0,1,42,1,5.25,3,2,,v South Africa,Johannesburg,12 Feb 2016,ODI # 3737
32,5.0,0,32,0,6.40,3,2,,v South Africa,Cape Town,14 Feb 2016,ODI # 3738
33,7.0,1,38,0,5.42,1,2,,v Bangladesh,Mirpur,7 Oct 2016,ODI # 3791
34,9.0,0,40,2,4.44,1,1,,v Bangladesh,Mirpur,9 Oct 2016,ODI # 3793
35,8.0,0,66,0,8.25,1,1,,v Bangladesh,Chattogram,12 Oct 2016,ODI # 3794
36,8.0,0,44,0,5.50,1,2,,v India,Pune,15 Jan 2017,ODI # 3819
37,10.0,3,60,4,6.00,1,1,,v India,Cuttack,19 Jan 2017,ODI # 3821
38,10.0,0,75,2,7.50,1,2,,v India,Eden Gardens,22 Jan 2017,ODI # 3824
39,9.0,1,47,4,5.22,2,2,,v West Indies,North Sound,3 Mar 2017,ODI # 3845
40,8.0,1,26,0,3.25,2,1,,v West Indies,North Sound,5 Mar 2017,ODI # 3848
41,8.0,1,16,3,2.00,2,2,,v West Indies,Bridgetown,9 Mar 2017,ODI # 3849
42,10.0,0,65,1,6.50,1,1,,v Australia,Melbourne,14 Jan 2018,ODI # 3951
43,9.0,0,37,1,4.11,2,1,,v Australia,Brisbane,19 Jan 2018,ODI # 3958
44,10.0,0,57,2,5.70,2,2,,v Australia,Sydney,21 Jan 2018,ODI # 3960
45,7.0,0,36,1,5.14,1,2,,v Australia,Adelaide,26 Jan 2018,ODI # 3966
