,0,1,2,3,4,5,6,7,8,9,10,11
124,8.0,0,51,1,6.37,3,1,,v South Africa,Bloemfontein,27 Jan 2023,ODI # 4512
125,4.0,0,32,0,8.00,3,2,,v South Africa,Bloemfontein,29 Jan 2023,ODI # 4513
126,2.0,0,29,0,14.50,6,2,,v South Africa,Kimberley,1 Feb 2023,ODI # 4514
127,7.2,0,35,2,4.77,4,1,,v Bangladesh,Mirpur,1 Mar 2023,ODI # 4525
128,9.0,2,27,1,3.00,5,2,,v Bangladesh,Mirpur,3 Mar 2023,ODI # 4528
129,9.0,0,48,0,5.33,4,1,,v Bangladesh,Chattogram,6 Mar 2023,ODI # 4531
130,5.0,0,30,2,6.00,5,2,,v New Zealand,Southampton,10 Sep 2023,ODI # 4640
131,6.0,0,43,1,7.16,5,2,,v New Zealand,The Oval,13 Sep 2023,ODI # 4643
132,10.0,0,50,4,5.00,5,2,,v New Zealand,Lord's,15 Sep 2023,ODI # 4647
133,9.2,0,60,0,6.42,4,2,,v New Zealand,Ahmedabad,5 Oct 2023,ODI # 4658
0,Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,,Opposition,Ground,Start Date,
1,7.0,0,40,0,5.71,5,2,,v India,Birmingham,2 Sep 2014,ODI # 3523
2,8.0,0,34,2,4.25,3,2,,v India,Leeds,5 Sep 2014,ODI # 3525
3,8.0,0,37,0,4.62,5,1,,v Australia,Southampton,3 Sep 2015,ODI # 3680
4,8.0,1,68,1,8.50,6,1,,v Australia,Lord's,5 Sep 2015,ODI # 3681
5,10.0,1,32,3,3.20,5,2,,v Australia,Manchester,8 Sep 2015,ODI # 3682
6,10.0,0,40,2,4.00,6,1,,v Australia,Leeds,11 Sep 2015,ODI # 3683
7,4.0,0,25,0,6.25,5,2,,v Australia,Manchester,13 Sep 2015,ODI # 3684
8,10.0,0,69,1,6.90,5,1,,v Sri Lanka,Nottingham,21 Jun 2016,ODI # 3751
9,9.0,0,41,0,4.55,4,1,,v Sri Lanka,Birmingham,24 Jun 2016,ODI # 3753
10,8.0,0,58,0,7.25,5,1,,v Sri Lanka,The Oval,29 Jun 2016,ODI # 3757
11,7.0,0,30,0,4.28,5,1,,v Pakistan,Southampton,24 Aug 2016,ODI # 3770
12,10.0,0,54,0,5.40,5,1,,v Pakistan,Lord's,27 Aug 2016,ODI # 3771
13,7.0,0,36,1,5.14,5,2,,v Pakistan,Nottingham,30 Aug 2016,ODI # 3773
14,10.0,0,39,2,3.90,6,1,,v Pakistan,Leeds,1 Sep 2016,ODI # 3775
15,9.0,0,50,2,5.55,6,2,,v South Africa,Leeds,24 May 2017,ODI # 3872
