,0,1,2,3,4,5,6,7,8,9,10,11
13,9.3,0,36,4,3.78,3,2,,v West Indies,Delhi,11 Oct 2014,ODI # 3533
14,9.1,0,72,2,7.85,3,2,,v West Indies,Dharamsala,17 Oct 2014,ODI # 3535
15,10.0,1,62,0,6.20,1,1,,v Australia,Bengaluru,28 Sep 2017,ODI # 3917
16,10.0,0,81,2,8.10,1,1,,v West Indies,Guwahati,21 Oct 2018,ODI # 4056
17,10.0,0,59,1,5.90,1,2,,v West Indies,Visakhapatnam,24 Oct 2018,ODI # 4059
18,10.0,2,44,2,4.40,1,1,,v Australia,Hyderabad,2 Mar 2019,ODI # 4102
19,10.0,0,60,0,6.00,1,2,,v Australia,Nagpur,5 Mar 2019,ODI # 4106
20,10.0,0,52,1,5.20,1,1,,v Australia,Ranchi,8 Mar 2019,ODI # 4109
21,9.0,0,57,2,6.33,2,1,,v Australia,Delhi,13 Mar 2019,ODI # 4113
22,9.0,1,57,1,6.33,2,2,,v West Indies,Chennai,15 Dec 2019,ODI # 4221
23,7.3,0,39,3,5.20,3,2,,v West Indies,Visakhapatnam,18 Dec 2019,ODI # 4222
24,10.0,2,66,1,6.60,2,1,,v West Indies,Cuttack,22 Dec 2019,ODI # 4223
25,7.4,0,58,0,7.56,1,2,,v Australia,Wankhede,14 Jan 2020,ODI # 4231
26,10.0,0,77,3,7.70,2,2,,v Australia,Rajkot,17 Jan 2020,ODI # 4232
27,10.0,0,63,4,6.30,2,1,,v Australia,Bengaluru,19 Jan 2020,ODI # 4233
28,9.0,0,67,1,7.44,1,2,,v Sri Lanka,Guwahati,10 Jan 2023,ODI # 4501
29,7.0,0,43,0,6.14,1,1,,v Sri Lanka,Eden Gardens,12 Jan 2023,ODI # 4503
30,6.0,2,20,2,3.33,1,2,,v Sri Lanka,Thiruvananthapuram,15 Jan 2023,ODI # 4505
31,10.0,1,69,1,6.90,1,2,,v New Zealand,Hyderabad,18 Jan 2023,ODI # 4507
32,6.0,1,18,3,3.00,1,1,,v New Zealand,Raipur,21 Jan 2023,ODI # 4509
33,6.0,2,17,3,2.83,1,1,,v Australia,Wankhede,17 Mar 2023,ODI # 4538
34,3.0,0,29,0,9.66,1,2,,v Australia,Visakhapatnam,19 Mar 2023,ODI # 4541
35,6.0,0,37,0,6.16,1,1,,v Australia,Chennai,22 Mar 2023,ODI # 4545
36,10.0,1,51,5,5.10,1,1,,v Australia,Mohali,22 Sep 2023,ODI # 4651
37,6.0,0,39,1,6.50,1,2,,v Australia,Indore,24 Sep 2023,ODI # 4654
0,Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,,Opposition,Ground,Start Date,
1,10.0,0,68,0,6.80,1,1,,v Sri Lanka,Kingston,2 Jul 2013,ODI # 3382
2,10.0,1,45,1,4.50,2,1,,v Zimbabwe,Harare,24 Jul 2013,ODI # 3395
3,10.0,0,52,1,5.20,2,2,,v Zimbabwe,Harare,26 Jul 2013,ODI # 3397
4,9.0,0,25,2,2.77,2,1,,v Zimbabwe,Harare,28 Jul 2013,ODI # 3399
5,8.0,1,34,1,4.25,2,1,,v Zimbabwe,Bulawayo,1 Aug 2013,ODI # 3402
6,7.0,1,27,1,3.85,4,1,,v Zimbabwe,Bulawayo,3 Aug 2013,ODI # 3403
7,10.0,1,68,3,6.80,3,1,,v South Africa,Johannesburg,5 Dec 2013,ODI # 3442
