,0,1,2,3,4,5,6,7,8,9,10,11,12,13
119,82*,-,70,10,1,117.14,3,not out,2,,v Sri Lanka,Dambulla,20 Aug 2017,ODI # 3905
120,4,-,2,1,0,200.00,5,bowled,2,,v Sri Lanka,Pallekele,24 Aug 2017,ODI # 3906
121,3,-,11,0,0,27.27,3,caught,2,,v Sri Lanka,Pallekele,27 Aug 2017,ODI # 3907
122,131,-,96,17,2,136.45,3,caught,1,,v Sri Lanka,Colombo (RPS),31 Aug 2017,ODI # 3908
123,110*,-,116,9,0,94.82,3,not out,2,,v Sri Lanka,Colombo (RPS),3 Sep 2017,ODI # 3909
124,112,164,119,10,0,94.11,3,caught,2,,v South Africa,Durban,1 Feb 2018,ODI # 3969
125,46*,64,50,4,1,92.00,3,not out,2,,v South Africa,Centurion,4 Feb 2018,ODI # 3970
126,160*,220,159,12,2,100.62,3,not out,1,,v South Africa,Cape Town,7 Feb 2018,ODI # 3971
127,75,119,83,7,1,90.36,3,caught,1,,v South Africa,Johannesburg,10 Feb 2018,ODI # 3973
128,36,76,54,2,0,66.66,3,run out,1,,v South Africa,Gqeberha,13 Feb 2018,ODI # 3976
129,129*,123,96,19,2,134.37,3,not out,2,,v South Africa,Centurion,16 Feb 2018,ODI # 3978
130,75,-,82,7,0,91.46,3,stumped,2,,v England,Nottingham,12 Jul 2018,ODI # 4014
131,45,-,56,2,0,80.35,3,lbw,2,,v England,Lord's,14 Jul 2018,ODI # 4016
132,71,98,72,8,0,98.61,3,bowled,1,,v England,Leeds,17 Jul 2018,ODI # 4018
133,3,10,8,0,0,37.50,3,caught,2,,v Australia,Sydney,12 Jan 2019,ODI # 4077
134,104,150,112,5,2,92.85,3,caught,2,,v Australia,Adelaide,15 Jan 2019,ODI # 4078
135,46,-,62,3,0,74.19,3,caught,2,,v Australia,Melbourne,18 Jan 2019,ODI # 4079
136,45,59,59,3,0,76.27,3,caught,2,,v New Zealand,Napier,23 Jan 2019,ODI # 4082
137,43,59,45,5,0,95.55,3,caught,1,,v New Zealand,Mount Maunganui,26 Jan 2019,ODI # 4085
138,60,94,74,6,1,81.08,3,caught,2,,v New Zealand,Mount Maunganui,28 Jan 2019,ODI # 4088
139,18,44,34,1,0,52.94,3,caught,2,,v South Africa,Southampton,5 Jun 2019,ODI # 4150
140,82,128,77,4,2,106.49,3,caught,1,,v Australia,The Oval,9 Jun 2019,ODI # 4155
141,77,105,65,7,0,118.46,3,caught,1,,v Pakistan,Manchester,16 Jun 2019,ODI # 4161
142,67,105,63,5,0,106.34,3,caught,1,,v Afghanistan,Southampton,22 Jun 2019,ODI # 4169
143,72,146,82,8,0,87.80,3,caught,1,,v West Indies,Manchester,27 Jun 2019,ODI # 4175
144,66,103,76,7,0,86.84,3,caught,2,,v England,Birmingham,30 Jun 2019,ODI # 4179
145,26,45,27,3,0,96.29,3,caught,1,,v Bangladesh,Birmingham,2 Jul 2019,ODI # 4182
146,34*,61,41,3,0,82.92,3,not out,2,,v Sri Lanka,Leeds,6 Jul 2019,ODI # 4187
147,1,8,6,0,0,16.66,3,lbw,2,,v New Zealand,Manchester,9 Jul 2019,ODI # 4190
148,TDNB,-,-,-,-,-,-,-,-,,v West Indies,Providence,8 Aug 2019,ODI # 4196
149,120,179,125,14,1,96.00,3,caught,1,,v West Indies,Port of Spain,11 Aug 2019,ODI # 4197
150,114*,127,99,14,0,115.15,3,not out,2,,v West Indies,Port of Spain,14 Aug 2019,ODI # 4199
151,51,88,63,6,0,80.95,3,bowled,1,,v New Zealand,Hamilton,5 Feb 2020,ODI # 4235
152,15,31,25,1,0,60.00,3,bowled,2,,v New Zealand,Auckland,8 Feb 2020,ODI # 4239
153,9,20,12,0,1,75.00,3,caught,1,,v New Zealand,Mount Maunganui,11 Feb 2020,ODI # 4243
154,21,-,21,2,1,100.00,3,caught,2,,v Australia,Sydney,27 Nov 2020,ODI # 4265
155,89,-,87,7,2,102.29,3,caught,2,,v Australia,Sydney,29 Nov 2020,ODI # 4266
156,63,-,78,5,0,80.76,3,caught,1,,v Australia,Canberra,2 Dec 2020,ODI # 4267
157,51,79,63,3,0,80.95,3,caught,2,,v South Africa,Paarl,19 Jan 2022,ODI # 4344
158,0,4,5,0,0,0.00,3,caught,1,,v South Africa,Paarl,21 Jan 2022,ODI # 4346
159,65,112,84,5,0,77.38,3,caught,2,,v South Africa,Cape Town,23 Jan 2022,ODI # 4349
160,16,39,25,3,0,64.00,3,caught,2,,v England,Lord's,14 Jul 2022,ODI # 4428
161,17,27,22,3,0,77.27,3,caught,2,,v England,Manchester,17 Jul 2022,ODI # 4433
162,9,22,15,1,0,60.00,3,caught,1,,v Bangladesh,Mirpur,4 Dec 2022,ODI # 4493
163,5,9,6,1,0,83.33,1,bowled,2,,v Bangladesh,Mirpur,7 Dec 2022,ODI # 4496
164,113,174,91,11,2,124.17,3,caught,1,,v Bangladesh,Chattogram,10 Dec 2022,ODI # 4499
165,DNB,-,-,-,-,-,-,-,2,,v West Indies,Bridgetown,27 Jul 2023,ODI # 4622
166,4,8,7,1,0,57.14,3,bowled,1,,v Pakistan,Pallekele,2 Sep 2023,ODI # 4630
167,DNB,-,-,-,-,-,-,-,2,,v Nepal,Pallekele,4 Sep 2023,ODI # 4632
168,122*,147,94,9,3,129.78,3,not out,1,,v Pakistan,Colombo (RPS),10 Sep 2023,ODI # 4639
169,3,12,12,0,0,25.00,3,caught,1,,v Sri Lanka,Colombo (RPS),12 Sep 2023,ODI # 4641
170,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Colombo (RPS),17 Sep 2023,ODI # 4649
