,0,1,2,3,4,5,6,7,8,9,10,11,12,13
123,5,9,5,0,0,100.00,7,run out,1,,v Australia,Brisbane,15 Jan 2016,ODI # 3724
124,6*,11,5,0,0,120.00,7,not out,1,,v Australia,Melbourne,17 Jan 2016,ODI # 3725
125,24*,48,27,1,0,88.88,6,not out,2,,v Australia,Canberra,20 Jan 2016,ODI # 3726
126,DNB,-,-,-,-,-,-,-,2,,v Australia,Sydney,23 Jan 2016,ODI # 3727
127,13,24,15,2,0,86.66,8,caught,2,,v England,Pune,15 Jan 2017,ODI # 3819
128,16*,11,8,1,1,200.00,8,not out,1,,v England,Cuttack,19 Jan 2017,ODI # 3821
129,10,8,6,2,0,166.66,8,caught,2,,v England,Eden Gardens,22 Jan 2017,ODI # 3824
130,DNB,-,-,-,-,-,-,-,1,,v Pakistan,Birmingham,4 Jun 2017,ODI # 3878
131,0*,-,0,0,0,-,8,not out,1,,v Sri Lanka,The Oval,8 Jun 2017,ODI # 3882
132,DNB,-,-,-,-,-,-,-,2,,v South Africa,The Oval,11 Jun 2017,ODI # 3886
133,DNB,-,-,-,-,-,-,-,2,,v Bangladesh,Birmingham,15 Jun 2017,ODI # 3891
134,15,41,26,0,0,57.69,8,caught,2,,v Pakistan,The Oval,18 Jun 2017,ODI # 3894
135,11,-,11,1,0,100.00,8,caught,2,,v West Indies,North Sound,2 Jul 2017,ODI # 3900
136,DNB,-,-,-,-,-,-,-,2,,v West Indies,Kingston,6 Jul 2017,ODI # 3902
137,DNB,-,-,-,-,-,-,-,2,,v Bangladesh,Dubai (DSC),21 Sep 2018,ODI # 4042
138,DNB,-,-,-,-,-,-,-,2,,v Pakistan,Dubai (DSC),23 Sep 2018,ODI # 4044
139,25,-,34,1,0,73.52,7,caught,2,,v Afghanistan,Dubai (DSC),25 Sep 2018,ODI # 4046
140,23,-,33,1,0,69.69,7,caught,2,,v Bangladesh,Dubai (DSC),28 Sep 2018,ODI # 4048
141,DNB,-,-,-,-,-,-,-,2,,v West Indies,Guwahati,21 Oct 2018,ODI # 4056
